id,image_path,label,label_id,is_labeled,dataset,split,source_index,filename
58,data/images/stl10/train/horse/horse_000058.jpg,horse,6,True,STL10,train,57,horse_000058.jpg
59,data/images/stl10/train/ship/ship_000059.jpg,ship,8,True,STL10,train,58,ship_000059.jpg
60,data/images/stl10/train/car/car_000060.jpg,car,2,True,STL10,train,59,car_000060.jpg
61,data/images/stl10/train/car/car_000061.jpg,car,2,True,STL10,train,60,car_000061.jpg
62,data/images/stl10/train/truck/truck_000062.jpg,truck,9,True,STL10,train,61,truck_000062.jpg
63,data/images/stl10/train/truck/truck_000063.jpg,truck,9,True,STL10,train,62,truck_000063.jpg
64,data/images/stl10/train/dog/dog_000064.jpg,dog,5,True,STL10,train,63,dog_000064.jpg
65,data/images/stl10/train/bird/bird_000065.jpg,bird,1,True,STL10,train,64,bird_000065.jpg
66,data/images/stl10/train/monkey/monkey_000066.jpg,monkey,7,True,STL10,train,65,monkey_000066.jpg
67,data/images/stl10/train/ship/ship_000067.jpg,ship,8,True,STL10,train,66,ship_000067.jpg
68,data/images/stl10/train/monkey/monkey_000068.jpg,monkey,7,True,STL10,train,67,monkey_000068.jpg
69,data/images/stl10/train/ship/ship_000069.jpg,ship,8,True,STL10,train,68,ship_000069.jpg
70,data/images/stl10/train/ship/ship_000070.jpg,ship,8,True,STL10,train,69,ship_000070.jpg
71,data/images/stl10/train/truck/truck_000071.jpg,truck,9,True,STL10,train,70,truck_000071.jpg
72,data/images/stl10/train/airplane/airplane_000072.jpg,airplane,0,True,STL10,train,71,airplane_000072.jpg
73,data/images/stl10/train/dog/dog_000073.jpg,dog,5,True,STL10,train,72,dog_000073.jpg
74,data/images/stl10/train/airplane/airplane_000074.jpg,airplane,0,True,STL10,train,73,airplane_000074.jpg
75,data/images/stl10/train/car/car_000075.jpg,car,2,True,STL10,train,74,car_000075.jpg
76,data/images/stl10/train/dog/dog_000076.jpg,dog,5,True,STL10,train,75,dog_000076.jpg
77,data/images/stl10/train/dog/dog_000077.jpg,dog,5,True,STL10,train,76,dog_000077.jpg
78,data/images/stl10/train/monkey/monkey_000078.jpg,monkey,7,True,STL10,train,77,monkey_000078.jpg
79,data/images/stl10/train/ship/ship_000079.jpg,ship,8,True,STL10,train,78,ship_000079.jpg
80,data/images/stl10/train/truck/truck_000080.jpg,truck,9,True,STL10,train,79,truck_000080.jpg
81,data/images/stl10/train/dog/dog_000081.jpg,dog,5,True,STL10,train,80,dog_000081.jpg
82,data/images/stl10/train/airplane/airplane_000082.jpg,airplane,0,True,STL10,train,81,airplane_000082.jpg
83,data/images/stl10/train/ship/ship_000083.jpg,ship,8,True,STL10,train,82,ship_000083.jpg
84,data/images/stl10/train/cat/cat_000084.jpg,cat,3,True,STL10,train,83,cat_000084.jpg
85,data/images/stl10/train/car/car_000085.jpg,car,2,True,STL10,train,84,car_000085.jpg
86,data/images/stl10/train/truck/truck_000086.jpg,truck,9,True,STL10,train,85,truck_000086.jpg
87,data/images/stl10/train/horse/horse_000087.jpg,horse,6,True,STL10,train,86,horse_000087.jpg
88,data/images/stl10/train/dog/dog_000088.jpg,dog,5,True,STL10,train,87,dog_000088.jpg
89,data/images/stl10/train/ship/ship_000089.jpg,ship,8,True,STL10,train,88,ship_000089.jpg
90,data/images/stl10/train/cat/cat_000090.jpg,cat,3,True,STL10,train,89,cat_000090.jpg
91,data/images/stl10/train/monkey/monkey_000091.jpg,monkey,7,True,STL10,train,90,monkey_000091.jpg
92,data/images/stl10/train/truck/truck_000092.jpg,truck,9,True,STL10,train,91,truck_000092.jpg
93,data/images/stl10/train/horse/horse_000093.jpg,horse,6,True,STL10,train,92,horse_000093.jpg
94,data/images/stl10/train/horse/horse_000094.jpg,horse,6,True,STL10,train,93,horse_000094.jpg
95,data/images/stl10/train/horse/horse_000095.jpg,horse,6,True,STL10,train,94,horse_000095.jpg
96,data/images/stl10/train/bird/bird_000096.jpg,bird,1,True,STL10,train,95,bird_000096.jpg
97,data/images/stl10/train/airplane/airplane_000097.jpg,airplane,0,True,STL10,train,96,airplane_000097.jpg
98,data/images/stl10/train/dog/dog_000098.jpg,dog,5,True,STL10,train,97,dog_000098.jpg
99,data/images/stl10/train/airplane/airplane_000099.jpg,airplane,0,True,STL10,train,98,airplane_000099.jpg
100,data/images/stl10/train/dog/dog_000100.jpg,dog,5,True,STL10,train,99,dog_000100.jpg
101,data/images/stl10/train/car/car_000101.jpg,car,2,True,STL10,train,100,car_000101.jpg
102,data/images/stl10/train/monkey/monkey_000102.jpg,monkey,7,True,STL10,train,101,monkey_000102.jpg
103,data/images/stl10/train/bird/bird_000103.jpg,bird,1,True,STL10,train,102,bird_000103.jpg
104,data/images/stl10/train/airplane/airplane_000104.jpg,airplane,0,True,STL10,train,103,airplane_000104.jpg
105,data/images/stl10/train/airplane/airplane_000105.jpg,airplane,0,True,STL10,train,104,airplane_000105.jpg
106,data/images/stl10/train/ship/ship_000106.jpg,ship,8,True,STL10,train,105,ship_000106.jpg
107,data/images/stl10/train/airplane/airplane_000107.jpg,airplane,0,True,STL10,train,106,airplane_000107.jpg
108,data/images/stl10/train/deer/deer_000108.jpg,deer,4,True,STL10,train,107,deer_000108.jpg
109,data/images/stl10/train/car/car_000109.jpg,car,2,True,STL10,train,108,car_000109.jpg
110,data/images/stl10/train/deer/deer_000110.jpg,deer,4,True,STL10,train,109,deer_000110.jpg
111,data/images/stl10/train/cat/cat_000111.jpg,cat,3,True,STL10,train,110,cat_000111.jpg
112,data/images/stl10/train/car/car_000112.jpg,car,2,True,STL10,train,111,car_000112.jpg
113,data/images/stl10/train/deer/deer_000113.jpg,deer,4,True,STL10,train,112,deer_000113.jpg
114,data/images/stl10/train/dog/dog_000114.jpg,dog,5,True,STL10,train,113,dog_000114.jpg
115,data/images/stl10/train/bird/bird_000115.jpg,bird,1,True,STL10,train,114,bird_000115.jpg
116,data/images/stl10/train/car/car_000116.jpg,car,2,True,STL10,train,115,car_000116.jpg
117,data/images/stl10/train/deer/deer_000117.jpg,deer,4,True,STL10,train,116,deer_000117.jpg
118,data/images/stl10/train/deer/deer_000118.jpg,deer,4,True,STL10,train,117,deer_000118.jpg
119,data/images/stl10/train/truck/truck_000119.jpg,truck,9,True,STL10,train,118,truck_000119.jpg
120,data/images/stl10/train/airplane/airplane_000120.jpg,airplane,0,True,STL10,train,119,airplane_000120.jpg
121,data/images/stl10/train/dog/dog_000121.jpg,dog,5,True,STL10,train,120,dog_000121.jpg
122,data/images/stl10/train/car/car_000122.jpg,car,2,True,STL10,train,121,car_000122.jpg
123,data/images/stl10/train/dog/dog_000123.jpg,dog,5,True,STL10,train,122,dog_000123.jpg
124,data/images/stl10/train/monkey/monkey_000124.jpg,monkey,7,True,STL10,train,123,monkey_000124.jpg
125,data/images/stl10/train/airplane/airplane_000125.jpg,airplane,0,True,STL10,train,124,airplane_000125.jpg
126,data/images/stl10/train/dog/dog_000126.jpg,dog,5,True,STL10,train,125,dog_000126.jpg
127,data/images/stl10/train/cat/cat_000127.jpg,cat,3,True,STL10,train,126,cat_000127.jpg
128,data/images/stl10/train/cat/cat_000128.jpg,cat,3,True,STL10,train,127,cat_000128.jpg
129,data/images/stl10/train/horse/horse_000129.jpg,horse,6,True,STL10,train,128,horse_000129.jpg
130,data/images/stl10/train/cat/cat_000130.jpg,cat,3,True,STL10,train,129,cat_000130.jpg
131,data/images/stl10/train/horse/horse_000131.jpg,horse,6,True,STL10,train,130,horse_000131.jpg
132,data/images/stl10/train/deer/deer_000132.jpg,deer,4,True,STL10,train,131,deer_000132.jpg
133,data/images/stl10/train/ship/ship_000133.jpg,ship,8,True,STL10,train,132,ship_000133.jpg
134,data/images/stl10/train/cat/cat_000134.jpg,cat,3,True,STL10,train,133,cat_000134.jpg
135,data/images/stl10/train/bird/bird_000135.jpg,bird,1,True,STL10,train,134,bird_000135.jpg
136,data/images/stl10/train/cat/cat_000136.jpg,cat,3,True,STL10,train,135,cat_000136.jpg
137,data/images/stl10/train/monkey/monkey_000137.jpg,monkey,7,True,STL10,train,136,monkey_000137.jpg
138,data/images/stl10/train/deer/deer_000138.jpg,deer,4,True,STL10,train,137,deer_000138.jpg
139,data/images/stl10/train/horse/horse_000139.jpg,horse,6,True,STL10,train,138,horse_000139.jpg
140,data/images/stl10/train/airplane/airplane_000140.jpg,airplane,0,True,STL10,train,139,airplane_000140.jpg
141,data/images/stl10/train/truck/truck_000141.jpg,truck,9,True,STL10,train,140,truck_000141.jpg
142,data/images/stl10/train/dog/dog_000142.jpg,dog,5,True,STL10,train,141,dog_000142.jpg
143,data/images/stl10/train/car/car_000143.jpg,car,2,True,STL10,train,142,car_000143.jpg
144,data/images/stl10/train/truck/truck_000144.jpg,truck,9,True,STL10,train,143,truck_000144.jpg
145,data/images/stl10/train/car/car_000145.jpg,car,2,True,STL10,train,144,car_000145.jpg
146,data/images/stl10/train/ship/ship_000146.jpg,ship,8,True,STL10,train,145,ship_000146.jpg
147,data/images/stl10/train/ship/ship_000147.jpg,ship,8,True,STL10,train,146,ship_000147.jpg
148,data/images/stl10/train/horse/horse_000148.jpg,horse,6,True,STL10,train,147,horse_000148.jpg
149,data/images/stl10/train/bird/bird_000149.jpg,bird,1,True,STL10,train,148,bird_000149.jpg
150,data/images/stl10/train/truck/truck_000150.jpg,truck,9,True,STL10,train,149,truck_000150.jpg
151,data/images/stl10/train/ship/ship_000151.jpg,ship,8,True,STL10,train,150,ship_000151.jpg
152,data/images/stl10/train/car/car_000152.jpg,car,2,True,STL10,train,151,car_000152.jpg
153,data/images/stl10/train/airplane/airplane_000153.jpg,airplane,0,True,STL10,train,152,airplane_000153.jpg
154,data/images/stl10/train/bird/bird_000154.jpg,bird,1,True,STL10,train,153,bird_000154.jpg
155,data/images/stl10/train/car/car_000155.jpg,car,2,True,STL10,train,154,car_000155.jpg
156,data/images/stl10/train/monkey/monkey_000156.jpg,monkey,7,True,STL10,train,155,monkey_000156.jpg
157,data/images/stl10/train/dog/dog_000157.jpg,dog,5,True,STL10,train,156,dog_000157.jpg
158,data/images/stl10/train/monkey/monkey_000158.jpg,monkey,7,True,STL10,train,157,monkey_000158.jpg
159,data/images/stl10/train/ship/ship_000159.jpg,ship,8,True,STL10,train,158,ship_000159.jpg
160,data/images/stl10/train/monkey/monkey_000160.jpg,monkey,7,True,STL10,train,159,monkey_000160.jpg
161,data/images/stl10/train/car/car_000161.jpg,car,2,True,STL10,train,160,car_000161.jpg
162,data/images/stl10/train/car/car_000162.jpg,car,2,True,STL10,train,161,car_000162.jpg
163,data/images/stl10/train/monkey/monkey_000163.jpg,monkey,7,True,STL10,train,162,monkey_000163.jpg
164,data/images/stl10/train/ship/ship_000164.jpg,ship,8,True,STL10,train,163,ship_000164.jpg
165,data/images/stl10/train/ship/ship_000165.jpg,ship,8,True,STL10,train,164,ship_000165.jpg
166,data/images/stl10/train/truck/truck_000166.jpg,truck,9,True,STL10,train,165,truck_000166.jpg
167,data/images/stl10/train/car/car_000167.jpg,car,2,True,STL10,train,166,car_000167.jpg
168,data/images/stl10/train/monkey/monkey_000168.jpg,monkey,7,True,STL10,train,167,monkey_000168.jpg
169,data/images/stl10/train/deer/deer_000169.jpg,deer,4,True,STL10,train,168,deer_000169.jpg
170,data/images/stl10/train/cat/cat_000170.jpg,cat,3,True,STL10,train,169,cat_000170.jpg
171,data/images/stl10/train/dog/dog_000171.jpg,dog,5,True,STL10,train,170,dog_000171.jpg
172,data/images/stl10/train/horse/horse_000172.jpg,horse,6,True,STL10,train,171,horse_000172.jpg
173,data/images/stl10/train/monkey/monkey_000173.jpg,monkey,7,True,STL10,train,172,monkey_000173.jpg
174,data/images/stl10/train/bird/bird_000174.jpg,bird,1,True,STL10,train,173,bird_000174.jpg
175,data/images/stl10/train/horse/horse_000175.jpg,horse,6,True,STL10,train,174,horse_000175.jpg
176,data/images/stl10/train/truck/truck_000176.jpg,truck,9,True,STL10,train,175,truck_000176.jpg
177,data/images/stl10/train/bird/bird_000177.jpg,bird,1,True,STL10,train,176,bird_000177.jpg
178,data/images/stl10/train/truck/truck_000178.jpg,truck,9,True,STL10,train,177,truck_000178.jpg
179,data/images/stl10/train/car/car_000179.jpg,car,2,True,STL10,train,178,car_000179.jpg
180,data/images/stl10/train/monkey/monkey_000180.jpg,monkey,7,True,STL10,train,179,monkey_000180.jpg
181,data/images/stl10/train/truck/truck_000181.jpg,truck,9,True,STL10,train,180,truck_000181.jpg
182,data/images/stl10/train/deer/deer_000182.jpg,deer,4,True,STL10,train,181,deer_000182.jpg
183,data/images/stl10/train/bird/bird_000183.jpg,bird,1,True,STL10,train,182,bird_000183.jpg
184,data/images/stl10/train/airplane/airplane_000184.jpg,airplane,0,True,STL10,train,183,airplane_000184.jpg
185,data/images/stl10/train/deer/deer_000185.jpg,deer,4,True,STL10,train,184,deer_000185.jpg
186,data/images/stl10/train/deer/deer_000186.jpg,deer,4,True,STL10,train,185,deer_000186.jpg
187,data/images/stl10/train/car/car_000187.jpg,car,2,True,STL10,train,186,car_000187.jpg
188,data/images/stl10/train/deer/deer_000188.jpg,deer,4,True,STL10,train,187,deer_000188.jpg
189,data/images/stl10/train/deer/deer_000189.jpg,deer,4,True,STL10,train,188,deer_000189.jpg
190,data/images/stl10/train/horse/horse_000190.jpg,horse,6,True,STL10,train,189,horse_000190.jpg
191,data/images/stl10/train/monkey/monkey_000191.jpg,monkey,7,True,STL10,train,190,monkey_000191.jpg
192,data/images/stl10/train/cat/cat_000192.jpg,cat,3,True,STL10,train,191,cat_000192.jpg
193,data/images/stl10/train/cat/cat_000193.jpg,cat,3,True,STL10,train,192,cat_000193.jpg
194,data/images/stl10/train/bird/bird_000194.jpg,bird,1,True,STL10,train,193,bird_000194.jpg
195,data/images/stl10/train/cat/cat_000195.jpg,cat,3,True,STL10,train,194,cat_000195.jpg
196,data/images/stl10/train/dog/dog_000196.jpg,dog,5,True,STL10,train,195,dog_000196.jpg
197,data/images/stl10/train/deer/deer_000197.jpg,deer,4,True,STL10,train,196,deer_000197.jpg
198,data/images/stl10/train/car/car_000198.jpg,car,2,True,STL10,train,197,car_000198.jpg
199,data/images/stl10/train/airplane/airplane_000199.jpg,airplane,0,True,STL10,train,198,airplane_000199.jpg
200,data/images/stl10/train/monkey/monkey_000200.jpg,monkey,7,True,STL10,train,199,monkey_000200.jpg
201,data/images/stl10/train/airplane/airplane_000201.jpg,airplane,0,True,STL10,train,200,airplane_000201.jpg
202,data/images/stl10/train/deer/deer_000202.jpg,deer,4,True,STL10,train,201,deer_000202.jpg
203,data/images/stl10/train/monkey/monkey_000203.jpg,monkey,7,True,STL10,train,202,monkey_000203.jpg
204,data/images/stl10/train/airplane/airplane_000204.jpg,airplane,0,True,STL10,train,203,airplane_000204.jpg
205,data/images/stl10/train/monkey/monkey_000205.jpg,monkey,7,True,STL10,train,204,monkey_000205.jpg
206,data/images/stl10/train/truck/truck_000206.jpg,truck,9,True,STL10,train,205,truck_000206.jpg
207,data/images/stl10/train/airplane/airplane_000207.jpg,airplane,0,True,STL10,train,206,airplane_000207.jpg
208,data/images/stl10/train/monkey/monkey_000208.jpg,monkey,7,True,STL10,train,207,monkey_000208.jpg
209,data/images/stl10/train/bird/bird_000209.jpg,bird,1,True,STL10,train,208,bird_000209.jpg
210,data/images/stl10/train/deer/deer_000210.jpg,deer,4,True,STL10,train,209,deer_000210.jpg
211,data/images/stl10/train/car/car_000211.jpg,car,2,True,STL10,train,210,car_000211.jpg
212,data/images/stl10/train/monkey/monkey_000212.jpg,monkey,7,True,STL10,train,211,monkey_000212.jpg
213,data/images/stl10/train/horse/horse_000213.jpg,horse,6,True,STL10,train,212,horse_000213.jpg
214,data/images/stl10/train/ship/ship_000214.jpg,ship,8,True,STL10,train,213,ship_000214.jpg
215,data/images/stl10/train/dog/dog_000215.jpg,dog,5,True,STL10,train,214,dog_000215.jpg
216,data/images/stl10/train/dog/dog_000216.jpg,dog,5,True,STL10,train,215,dog_000216.jpg
217,data/images/stl10/train/car/car_000217.jpg,car,2,True,STL10,train,216,car_000217.jpg
218,data/images/stl10/train/horse/horse_000218.jpg,horse,6,True,STL10,train,217,horse_000218.jpg
219,data/images/stl10/train/truck/truck_000219.jpg,truck,9,True,STL10,train,218,truck_000219.jpg
220,data/images/stl10/train/monkey/monkey_000220.jpg,monkey,7,True,STL10,train,219,monkey_000220.jpg
221,data/images/stl10/train/dog/dog_000221.jpg,dog,5,True,STL10,train,220,dog_000221.jpg
222,data/images/stl10/train/dog/dog_000222.jpg,dog,5,True,STL10,train,221,dog_000222.jpg
223,data/images/stl10/train/truck/truck_000223.jpg,truck,9,True,STL10,train,222,truck_000223.jpg
224,data/images/stl10/train/bird/bird_000224.jpg,bird,1,True,STL10,train,223,bird_000224.jpg
225,data/images/stl10/train/deer/deer_000225.jpg,deer,4,True,STL10,train,224,deer_000225.jpg
226,data/images/stl10/train/ship/ship_000226.jpg,ship,8,True,STL10,train,225,ship_000226.jpg
227,data/images/stl10/train/ship/ship_000227.jpg,ship,8,True,STL10,train,226,ship_000227.jpg
228,data/images/stl10/train/dog/dog_000228.jpg,dog,5,True,STL10,train,227,dog_000228.jpg
229,data/images/stl10/train/dog/dog_000229.jpg,dog,5,True,STL10,train,228,dog_000229.jpg
230,data/images/stl10/train/horse/horse_000230.jpg,horse,6,True,STL10,train,229,horse_000230.jpg
231,data/images/stl10/train/truck/truck_000231.jpg,truck,9,True,STL10,train,230,truck_000231.jpg
232,data/images/stl10/train/cat/cat_000232.jpg,cat,3,True,STL10,train,231,cat_000232.jpg
233,data/images/stl10/train/deer/deer_000233.jpg,deer,4,True,STL10,train,232,deer_000233.jpg
234,data/images/stl10/train/deer/deer_000234.jpg,deer,4,True,STL10,train,233,deer_000234.jpg
235,data/images/stl10/train/car/car_000235.jpg,car,2,True,STL10,train,234,car_000235.jpg
236,data/images/stl10/train/dog/dog_000236.jpg,dog,5,True,STL10,train,235,dog_000236.jpg
237,data/images/stl10/train/airplane/airplane_000237.jpg,airplane,0,True,STL10,train,236,airplane_000237.jpg
238,data/images/stl10/train/deer/deer_000238.jpg,deer,4,True,STL10,train,237,deer_000238.jpg
239,data/images/stl10/train/horse/horse_000239.jpg,horse,6,True,STL10,train,238,horse_000239.jpg
240,data/images/stl10/train/bird/bird_000240.jpg,bird,1,True,STL10,train,239,bird_000240.jpg
241,data/images/stl10/train/monkey/monkey_000241.jpg,monkey,7,True,STL10,train,240,monkey_000241.jpg
242,data/images/stl10/train/airplane/airplane_000242.jpg,airplane,0,True,STL10,train,241,airplane_000242.jpg
243,data/images/stl10/train/cat/cat_000243.jpg,cat,3,True,STL10,train,242,cat_000243.jpg
244,data/images/stl10/train/ship/ship_000244.jpg,ship,8,True,STL10,train,243,ship_000244.jpg
245,data/images/stl10/train/bird/bird_000245.jpg,bird,1,True,STL10,train,244,bird_000245.jpg
246,data/images/stl10/train/car/car_000246.jpg,car,2,True,STL10,train,245,car_000246.jpg
247,data/images/stl10/train/airplane/airplane_000247.jpg,airplane,0,True,STL10,train,246,airplane_000247.jpg
248,data/images/stl10/train/ship/ship_000248.jpg,ship,8,True,STL10,train,247,ship_000248.jpg
249,data/images/stl10/train/dog/dog_000249.jpg,dog,5,True,STL10,train,248,dog_000249.jpg
250,data/images/stl10/train/bird/bird_000250.jpg,bird,1,True,STL10,train,249,bird_000250.jpg
251,data/images/stl10/train/monkey/monkey_000251.jpg,monkey,7,True,STL10,train,250,monkey_000251.jpg
252,data/images/stl10/train/deer/deer_000252.jpg,deer,4,True,STL10,train,251,deer_000252.jpg
253,data/images/stl10/train/truck/truck_000253.jpg,truck,9,True,STL10,train,252,truck_000253.jpg
254,data/images/stl10/train/truck/truck_000254.jpg,truck,9,True,STL10,train,253,truck_000254.jpg
255,data/images/stl10/train/deer/deer_000255.jpg,deer,4,True,STL10,train,254,deer_000255.jpg
256,data/images/stl10/train/bird/bird_000256.jpg,bird,1,True,STL10,train,255,bird_000256.jpg
257,data/images/stl10/train/bird/bird_000257.jpg,bird,1,True,STL10,train,256,bird_000257.jpg
258,data/images/stl10/train/airplane/airplane_000258.jpg,airplane,0,True,STL10,train,257,airplane_000258.jpg
259,data/images/stl10/train/deer/deer_000259.jpg,deer,4,True,STL10,train,258,deer_000259.jpg
260,data/images/stl10/train/car/car_000260.jpg,car,2,True,STL10,train,259,car_000260.jpg
261,data/images/stl10/train/ship/ship_000261.jpg,ship,8,True,STL10,train,260,ship_000261.jpg
262,data/images/stl10/train/truck/truck_000262.jpg,truck,9,True,STL10,train,261,truck_000262.jpg
263,data/images/stl10/train/airplane/airplane_000263.jpg,airplane,0,True,STL10,train,262,airplane_000263.jpg
264,data/images/stl10/train/monkey/monkey_000264.jpg,monkey,7,True,STL10,train,263,monkey_000264.jpg
265,data/images/stl10/train/horse/horse_000265.jpg,horse,6,True,STL10,train,264,horse_000265.jpg
266,data/images/stl10/train/deer/deer_000266.jpg,deer,4,True,STL10,train,265,deer_000266.jpg
267,data/images/stl10/train/ship/ship_000267.jpg,ship,8,True,STL10,train,266,ship_000267.jpg
268,data/images/stl10/train/ship/ship_000268.jpg,ship,8,True,STL10,train,267,ship_000268.jpg
269,data/images/stl10/train/monkey/monkey_000269.jpg,monkey,7,True,STL10,train,268,monkey_000269.jpg
270,data/images/stl10/train/deer/deer_000270.jpg,deer,4,True,STL10,train,269,deer_000270.jpg
271,data/images/stl10/train/dog/dog_000271.jpg,dog,5,True,STL10,train,270,dog_000271.jpg
272,data/images/stl10/train/horse/horse_000272.jpg,horse,6,True,STL10,train,271,horse_000272.jpg
273,data/images/stl10/train/deer/deer_000273.jpg,deer,4,True,STL10,train,272,deer_000273.jpg
274,data/images/stl10/train/ship/ship_000274.jpg,ship,8,True,STL10,train,273,ship_000274.jpg
275,data/images/stl10/train/ship/ship_000275.jpg,ship,8,True,STL10,train,274,ship_000275.jpg
276,data/images/stl10/train/horse/horse_000276.jpg,horse,6,True,STL10,train,275,horse_000276.jpg
