id,image_path,label,label_id,split,is_labeled,embedding_index,status
52,data/images/stl10/train/dog/dog_000052.jpg,dog,5,train,True,51,ok
53,data/images/stl10/train/ship/ship_000053.jpg,ship,8,train,True,52,ok
54,data/images/stl10/train/airplane/airplane_000054.jpg,airplane,0,train,True,53,ok
55,data/images/stl10/train/horse/horse_000055.jpg,horse,6,train,True,54,ok
56,data/images/stl10/train/bird/bird_000056.jpg,bird,1,train,True,55,ok
57,data/images/stl10/train/cat/cat_000057.jpg,cat,3,train,True,56,ok
58,data/images/stl10/train/horse/horse_000058.jpg,horse,6,train,True,57,ok
59,data/images/stl10/train/ship/ship_000059.jpg,ship,8,train,True,58,ok
60,data/images/stl10/train/car/car_000060.jpg,car,2,train,True,59,ok
61,data/images/stl10/train/car/car_000061.jpg,car,2,train,True,60,ok
62,data/images/stl10/train/truck/truck_000062.jpg,truck,9,train,True,61,ok
63,data/images/stl10/train/truck/truck_000063.jpg,truck,9,train,True,62,ok
64,data/images/stl10/train/dog/dog_000064.jpg,dog,5,train,True,63,ok
65,data/images/stl10/train/bird/bird_000065.jpg,bird,1,train,True,64,ok
66,data/images/stl10/train/monkey/monkey_000066.jpg,monkey,7,train,True,65,ok
67,data/images/stl10/train/ship/ship_000067.jpg,ship,8,train,True,66,ok
68,data/images/stl10/train/monkey/monkey_000068.jpg,monkey,7,train,True,67,ok
69,data/images/stl10/train/ship/ship_000069.jpg,ship,8,train,True,68,ok
70,data/images/stl10/train/ship/ship_000070.jpg,ship,8,train,True,69,ok
71,data/images/stl10/train/truck/truck_000071.jpg,truck,9,train,True,70,ok
72,data/images/stl10/train/airplane/airplane_000072.jpg,airplane,0,train,True,71,ok
73,data/images/stl10/train/dog/dog_000073.jpg,dog,5,train,True,72,ok
74,data/images/stl10/train/airplane/airplane_000074.jpg,airplane,0,train,True,73,ok
75,data/images/stl10/train/car/car_000075.jpg,car,2,train,True,74,ok
76,data/images/stl10/train/dog/dog_000076.jpg,dog,5,train,True,75,ok
77,data/images/stl10/train/dog/dog_000077.jpg,dog,5,train,True,76,ok
78,data/images/stl10/train/monkey/monkey_000078.jpg,monkey,7,train,True,77,ok
79,data/images/stl10/train/ship/ship_000079.jpg,ship,8,train,True,78,ok
80,data/images/stl10/train/truck/truck_000080.jpg,truck,9,train,True,79,ok
81,data/images/stl10/train/dog/dog_000081.jpg,dog,5,train,True,80,ok
82,data/images/stl10/train/airplane/airplane_000082.jpg,airplane,0,train,True,81,ok
83,data/images/stl10/train/ship/ship_000083.jpg,ship,8,train,True,82,ok
84,data/images/stl10/train/cat/cat_000084.jpg,cat,3,train,True,83,ok
85,data/images/stl10/train/car/car_000085.jpg,car,2,train,True,84,ok
86,data/images/stl10/train/truck/truck_000086.jpg,truck,9,train,True,85,ok
87,data/images/stl10/train/horse/horse_000087.jpg,horse,6,train,True,86,ok
88,data/images/stl10/train/dog/dog_000088.jpg,dog,5,train,True,87,ok
89,data/images/stl10/train/ship/ship_000089.jpg,ship,8,train,True,88,ok
90,data/images/stl10/train/cat/cat_000090.jpg,cat,3,train,True,89,ok
91,data/images/stl10/train/monkey/monkey_000091.jpg,monkey,7,train,True,90,ok
92,data/images/stl10/train/truck/truck_000092.jpg,truck,9,train,True,91,ok
93,data/images/stl10/train/horse/horse_000093.jpg,horse,6,train,True,92,ok
94,data/images/stl10/train/horse/horse_000094.jpg,horse,6,train,True,93,ok
95,data/images/stl10/train/horse/horse_000095.jpg,horse,6,train,True,94,ok
96,data/images/stl10/train/bird/bird_000096.jpg,bird,1,train,True,95,ok
97,data/images/stl10/train/airplane/airplane_000097.jpg,airplane,0,train,True,96,ok
98,data/images/stl10/train/dog/dog_000098.jpg,dog,5,train,True,97,ok
99,data/images/stl10/train/airplane/airplane_000099.jpg,airplane,0,train,True,98,ok
100,data/images/stl10/train/dog/dog_000100.jpg,dog,5,train,True,99,ok
101,data/images/stl10/train/car/car_000101.jpg,car,2,train,True,100,ok
102,data/images/stl10/train/monkey/monkey_000102.jpg,monkey,7,train,True,101,ok
103,data/images/stl10/train/bird/bird_000103.jpg,bird,1,train,True,102,ok
104,data/images/stl10/train/airplane/airplane_000104.jpg,airplane,0,train,True,103,ok
105,data/images/stl10/train/airplane/airplane_000105.jpg,airplane,0,train,True,104,ok
106,data/images/stl10/train/ship/ship_000106.jpg,ship,8,train,True,105,ok
107,data/images/stl10/train/airplane/airplane_000107.jpg,airplane,0,train,True,106,ok
108,data/images/stl10/train/deer/deer_000108.jpg,deer,4,train,True,107,ok
109,data/images/stl10/train/car/car_000109.jpg,car,2,train,True,108,ok
110,data/images/stl10/train/deer/deer_000110.jpg,deer,4,train,True,109,ok
111,data/images/stl10/train/cat/cat_000111.jpg,cat,3,train,True,110,ok
112,data/images/stl10/train/car/car_000112.jpg,car,2,train,True,111,ok
113,data/images/stl10/train/deer/deer_000113.jpg,deer,4,train,True,112,ok
114,data/images/stl10/train/dog/dog_000114.jpg,dog,5,train,True,113,ok
115,data/images/stl10/train/bird/bird_000115.jpg,bird,1,train,True,114,ok
116,data/images/stl10/train/car/car_000116.jpg,car,2,train,True,115,ok
117,data/images/stl10/train/deer/deer_000117.jpg,deer,4,train,True,116,ok
118,data/images/stl10/train/deer/deer_000118.jpg,deer,4,train,True,117,ok
119,data/images/stl10/train/truck/truck_000119.jpg,truck,9,train,True,118,ok
120,data/images/stl10/train/airplane/airplane_000120.jpg,airplane,0,train,True,119,ok
121,data/images/stl10/train/dog/dog_000121.jpg,dog,5,train,True,120,ok
122,data/images/stl10/train/car/car_000122.jpg,car,2,train,True,121,ok
123,data/images/stl10/train/dog/dog_000123.jpg,dog,5,train,True,122,ok
124,data/images/stl10/train/monkey/monkey_000124.jpg,monkey,7,train,True,123,ok
125,data/images/stl10/train/airplane/airplane_000125.jpg,airplane,0,train,True,124,ok
126,data/images/stl10/train/dog/dog_000126.jpg,dog,5,train,True,125,ok
127,data/images/stl10/train/cat/cat_000127.jpg,cat,3,train,True,126,ok
128,data/images/stl10/train/cat/cat_000128.jpg,cat,3,train,True,127,ok
129,data/images/stl10/train/horse/horse_000129.jpg,horse,6,train,True,128,ok
130,data/images/stl10/train/cat/cat_000130.jpg,cat,3,train,True,129,ok
131,data/images/stl10/train/horse/horse_000131.jpg,horse,6,train,True,130,ok
132,data/images/stl10/train/deer/deer_000132.jpg,deer,4,train,True,131,ok
133,data/images/stl10/train/ship/ship_000133.jpg,ship,8,train,True,132,ok
134,data/images/stl10/train/cat/cat_000134.jpg,cat,3,train,True,133,ok
135,data/images/stl10/train/bird/bird_000135.jpg,bird,1,train,True,134,ok
136,data/images/stl10/train/cat/cat_000136.jpg,cat,3,train,True,135,ok
137,data/images/stl10/train/monkey/monkey_000137.jpg,monkey,7,train,True,136,ok
138,data/images/stl10/train/deer/deer_000138.jpg,deer,4,train,True,137,ok
139,data/images/stl10/train/horse/horse_000139.jpg,horse,6,train,True,138,ok
140,data/images/stl10/train/airplane/airplane_000140.jpg,airplane,0,train,True,139,ok
141,data/images/stl10/train/truck/truck_000141.jpg,truck,9,train,True,140,ok
142,data/images/stl10/train/dog/dog_000142.jpg,dog,5,train,True,141,ok
143,data/images/stl10/train/car/car_000143.jpg,car,2,train,True,142,ok
144,data/images/stl10/train/truck/truck_000144.jpg,truck,9,train,True,143,ok
145,data/images/stl10/train/car/car_000145.jpg,car,2,train,True,144,ok
146,data/images/stl10/train/ship/ship_000146.jpg,ship,8,train,True,145,ok
147,data/images/stl10/train/ship/ship_000147.jpg,ship,8,train,True,146,ok
148,data/images/stl10/train/horse/horse_000148.jpg,horse,6,train,True,147,ok
149,data/images/stl10/train/bird/bird_000149.jpg,bird,1,train,True,148,ok
150,data/images/stl10/train/truck/truck_000150.jpg,truck,9,train,True,149,ok
151,data/images/stl10/train/ship/ship_000151.jpg,ship,8,train,True,150,ok
152,data/images/stl10/train/car/car_000152.jpg,car,2,train,True,151,ok
153,data/images/stl10/train/airplane/airplane_000153.jpg,airplane,0,train,True,152,ok
154,data/images/stl10/train/bird/bird_000154.jpg,bird,1,train,True,153,ok
155,data/images/stl10/train/car/car_000155.jpg,car,2,train,True,154,ok
156,data/images/stl10/train/monkey/monkey_000156.jpg,monkey,7,train,True,155,ok
157,data/images/stl10/train/dog/dog_000157.jpg,dog,5,train,True,156,ok
158,data/images/stl10/train/monkey/monkey_000158.jpg,monkey,7,train,True,157,ok
159,data/images/stl10/train/ship/ship_000159.jpg,ship,8,train,True,158,ok
160,data/images/stl10/train/monkey/monkey_000160.jpg,monkey,7,train,True,159,ok
161,data/images/stl10/train/car/car_000161.jpg,car,2,train,True,160,ok
162,data/images/stl10/train/car/car_000162.jpg,car,2,train,True,161,ok
163,data/images/stl10/train/monkey/monkey_000163.jpg,monkey,7,train,True,162,ok
164,data/images/stl10/train/ship/ship_000164.jpg,ship,8,train,True,163,ok
165,data/images/stl10/train/ship/ship_000165.jpg,ship,8,train,True,164,ok
166,data/images/stl10/train/truck/truck_000166.jpg,truck,9,train,True,165,ok
167,data/images/stl10/train/car/car_000167.jpg,car,2,train,True,166,ok
168,data/images/stl10/train/monkey/monkey_000168.jpg,monkey,7,train,True,167,ok
169,data/images/stl10/train/deer/deer_000169.jpg,deer,4,train,True,168,ok
170,data/images/stl10/train/cat/cat_000170.jpg,cat,3,train,True,169,ok
171,data/images/stl10/train/dog/dog_000171.jpg,dog,5,train,True,170,ok
172,data/images/stl10/train/horse/horse_000172.jpg,horse,6,train,True,171,ok
173,data/images/stl10/train/monkey/monkey_000173.jpg,monkey,7,train,True,172,ok
174,data/images/stl10/train/bird/bird_000174.jpg,bird,1,train,True,173,ok
175,data/images/stl10/train/horse/horse_000175.jpg,horse,6,train,True,174,ok
176,data/images/stl10/train/truck/truck_000176.jpg,truck,9,train,True,175,ok
177,data/images/stl10/train/bird/bird_000177.jpg,bird,1,train,True,176,ok
178,data/images/stl10/train/truck/truck_000178.jpg,truck,9,train,True,177,ok
179,data/images/stl10/train/car/car_000179.jpg,car,2,train,True,178,ok
180,data/images/stl10/train/monkey/monkey_000180.jpg,monkey,7,train,True,179,ok
181,data/images/stl10/train/truck/truck_000181.jpg,truck,9,train,True,180,ok
182,data/images/stl10/train/deer/deer_000182.jpg,deer,4,train,True,181,ok
183,data/images/stl10/train/bird/bird_000183.jpg,bird,1,train,True,182,ok
184,data/images/stl10/train/airplane/airplane_000184.jpg,airplane,0,train,True,183,ok
185,data/images/stl10/train/deer/deer_000185.jpg,deer,4,train,True,184,ok
186,data/images/stl10/train/deer/deer_000186.jpg,deer,4,train,True,185,ok
187,data/images/stl10/train/car/car_000187.jpg,car,2,train,True,186,ok
188,data/images/stl10/train/deer/deer_000188.jpg,deer,4,train,True,187,ok
189,data/images/stl10/train/deer/deer_000189.jpg,deer,4,train,True,188,ok
190,data/images/stl10/train/horse/horse_000190.jpg,horse,6,train,True,189,ok
191,data/images/stl10/train/monkey/monkey_000191.jpg,monkey,7,train,True,190,ok
192,data/images/stl10/train/cat/cat_000192.jpg,cat,3,train,True,191,ok
193,data/images/stl10/train/cat/cat_000193.jpg,cat,3,train,True,192,ok
194,data/images/stl10/train/bird/bird_000194.jpg,bird,1,train,True,193,ok
195,data/images/stl10/train/cat/cat_000195.jpg,cat,3,train,True,194,ok
196,data/images/stl10/train/dog/dog_000196.jpg,dog,5,train,True,195,ok
197,data/images/stl10/train/deer/deer_000197.jpg,deer,4,train,True,196,ok
198,data/images/stl10/train/car/car_000198.jpg,car,2,train,True,197,ok
199,data/images/stl10/train/airplane/airplane_000199.jpg,airplane,0,train,True,198,ok
200,data/images/stl10/train/monkey/monkey_000200.jpg,monkey,7,train,True,199,ok
201,data/images/stl10/train/airplane/airplane_000201.jpg,airplane,0,train,True,200,ok
202,data/images/stl10/train/deer/deer_000202.jpg,deer,4,train,True,201,ok
203,data/images/stl10/train/monkey/monkey_000203.jpg,monkey,7,train,True,202,ok
204,data/images/stl10/train/airplane/airplane_000204.jpg,airplane,0,train,True,203,ok
205,data/images/stl10/train/monkey/monkey_000205.jpg,monkey,7,train,True,204,ok
206,data/images/stl10/train/truck/truck_000206.jpg,truck,9,train,True,205,ok
207,data/images/stl10/train/airplane/airplane_000207.jpg,airplane,0,train,True,206,ok
208,data/images/stl10/train/monkey/monkey_000208.jpg,monkey,7,train,True,207,ok
209,data/images/stl10/train/bird/bird_000209.jpg,bird,1,train,True,208,ok
210,data/images/stl10/train/deer/deer_000210.jpg,deer,4,train,True,209,ok
211,data/images/stl10/train/car/car_000211.jpg,car,2,train,True,210,ok
212,data/images/stl10/train/monkey/monkey_000212.jpg,monkey,7,train,True,211,ok
213,data/images/stl10/train/horse/horse_000213.jpg,horse,6,train,True,212,ok
214,data/images/stl10/train/ship/ship_000214.jpg,ship,8,train,True,213,ok
215,data/images/stl10/train/dog/dog_000215.jpg,dog,5,train,True,214,ok
216,data/images/stl10/train/dog/dog_000216.jpg,dog,5,train,True,215,ok
217,data/images/stl10/train/car/car_000217.jpg,car,2,train,True,216,ok
218,data/images/stl10/train/horse/horse_000218.jpg,horse,6,train,True,217,ok
219,data/images/stl10/train/truck/truck_000219.jpg,truck,9,train,True,218,ok
220,data/images/stl10/train/monkey/monkey_000220.jpg,monkey,7,train,True,219,ok
221,data/images/stl10/train/dog/dog_000221.jpg,dog,5,train,True,220,ok
222,data/images/stl10/train/dog/dog_000222.jpg,dog,5,train,True,221,ok
223,data/images/stl10/train/truck/truck_000223.jpg,truck,9,train,True,222,ok
224,data/images/stl10/train/bird/bird_000224.jpg,bird,1,train,True,223,ok
225,data/images/stl10/train/deer/deer_000225.jpg,deer,4,train,True,224,ok
226,data/images/stl10/train/ship/ship_000226.jpg,ship,8,train,True,225,ok
227,data/images/stl10/train/ship/ship_000227.jpg,ship,8,train,True,226,ok
228,data/images/stl10/train/dog/dog_000228.jpg,dog,5,train,True,227,ok
229,data/images/stl10/train/dog/dog_000229.jpg,dog,5,train,True,228,ok
230,data/images/stl10/train/horse/horse_000230.jpg,horse,6,train,True,229,ok
231,data/images/stl10/train/truck/truck_000231.jpg,truck,9,train,True,230,ok
232,data/images/stl10/train/cat/cat_000232.jpg,cat,3,train,True,231,ok
233,data/images/stl10/train/deer/deer_000233.jpg,deer,4,train,True,232,ok
234,data/images/stl10/train/deer/deer_000234.jpg,deer,4,train,True,233,ok
235,data/images/stl10/train/car/car_000235.jpg,car,2,train,True,234,ok
236,data/images/stl10/train/dog/dog_000236.jpg,dog,5,train,True,235,ok
237,data/images/stl10/train/airplane/airplane_000237.jpg,airplane,0,train,True,236,ok
238,data/images/stl10/train/deer/deer_000238.jpg,deer,4,train,True,237,ok
239,data/images/stl10/train/horse/horse_000239.jpg,horse,6,train,True,238,ok
240,data/images/stl10/train/bird/bird_000240.jpg,bird,1,train,True,239,ok
241,data/images/stl10/train/monkey/monkey_000241.jpg,monkey,7,train,True,240,ok
242,data/images/stl10/train/airplane/airplane_000242.jpg,airplane,0,train,True,241,ok
243,data/images/stl10/train/cat/cat_000243.jpg,cat,3,train,True,242,ok
244,data/images/stl10/train/ship/ship_000244.jpg,ship,8,train,True,243,ok
245,data/images/stl10/train/bird/bird_000245.jpg,bird,1,train,True,244,ok
246,data/images/stl10/train/car/car_000246.jpg,car,2,train,True,245,ok
247,data/images/stl10/train/airplane/airplane_000247.jpg,airplane,0,train,True,246,ok
248,data/images/stl10/train/ship/ship_000248.jpg,ship,8,train,True,247,ok
249,data/images/stl10/train/dog/dog_000249.jpg,dog,5,train,True,248,ok
250,data/images/stl10/train/bird/bird_000250.jpg,bird,1,train,True,249,ok
251,data/images/stl10/train/monkey/monkey_000251.jpg,monkey,7,train,True,250,ok
252,data/images/stl10/train/deer/deer_000252.jpg,deer,4,train,True,251,ok
253,data/images/stl10/train/truck/truck_000253.jpg,truck,9,train,True,252,ok
254,data/images/stl10/train/truck/truck_000254.jpg,truck,9,train,True,253,ok
255,data/images/stl10/train/deer/deer_000255.jpg,deer,4,train,True,254,ok
256,data/images/stl10/train/bird/bird_000256.jpg,bird,1,train,True,255,ok
257,data/images/stl10/train/bird/bird_000257.jpg,bird,1,train,True,256,ok
258,data/images/stl10/train/airplane/airplane_000258.jpg,airplane,0,train,True,257,ok
259,data/images/stl10/train/deer/deer_000259.jpg,deer,4,train,True,258,ok
260,data/images/stl10/train/car/car_000260.jpg,car,2,train,True,259,ok
261,data/images/stl10/train/ship/ship_000261.jpg,ship,8,train,True,260,ok
262,data/images/stl10/train/truck/truck_000262.jpg,truck,9,train,True,261,ok
263,data/images/stl10/train/airplane/airplane_000263.jpg,airplane,0,train,True,262,ok
264,data/images/stl10/train/monkey/monkey_000264.jpg,monkey,7,train,True,263,ok
265,data/images/stl10/train/horse/horse_000265.jpg,horse,6,train,True,264,ok
266,data/images/stl10/train/deer/deer_000266.jpg,deer,4,train,True,265,ok
267,data/images/stl10/train/ship/ship_000267.jpg,ship,8,train,True,266,ok
268,data/images/stl10/train/ship/ship_000268.jpg,ship,8,train,True,267,ok
269,data/images/stl10/train/monkey/monkey_000269.jpg,monkey,7,train,True,268,ok
270,data/images/stl10/train/deer/deer_000270.jpg,deer,4,train,True,269,ok
271,data/images/stl10/train/dog/dog_000271.jpg,dog,5,train,True,270,ok
272,data/images/stl10/train/horse/horse_000272.jpg,horse,6,train,True,271,ok
273,data/images/stl10/train/deer/deer_000273.jpg,deer,4,train,True,272,ok
274,data/images/stl10/train/ship/ship_000274.jpg,ship,8,train,True,273,ok
275,data/images/stl10/train/ship/ship_000275.jpg,ship,8,train,True,274,ok
276,data/images/stl10/train/horse/horse_000276.jpg,horse,6,train,True,275,ok
277,data/images/stl10/train/dog/dog_000277.jpg,dog,5,train,True,276,ok
278,data/images/stl10/train/bird/bird_000278.jpg,bird,1,train,True,277,ok
279,data/images/stl10/train/deer/deer_000279.jpg,deer,4,train,True,278,ok
280,data/images/stl10/train/monkey/monkey_000280.jpg,monkey,7,train,True,279,ok
281,data/images/stl10/train/cat/cat_000281.jpg,cat,3,train,True,280,ok
282,data/images/stl10/train/bird/bird_000282.jpg,bird,1,train,True,281,ok
283,data/images/stl10/train/monkey/monkey_000283.jpg,monkey,7,train,True,282,ok
284,data/images/stl10/train/monkey/monkey_000284.jpg,monkey,7,train,True,283,ok
285,data/images/stl10/train/deer/deer_000285.jpg,deer,4,train,True,284,ok
286,data/images/stl10/train/monkey/monkey_000286.jpg,monkey,7,train,True,285,ok
287,data/images/stl10/train/car/car_000287.jpg,car,2,train,True,286,ok
288,data/images/stl10/train/car/car_000288.jpg,car,2,train,True,287,ok
289,data/images/stl10/train/deer/deer_000289.jpg,deer,4,train,True,288,ok
290,data/images/stl10/train/bird/bird_000290.jpg,bird,1,train,True,289,ok
291,data/images/stl10/train/cat/cat_000291.jpg,cat,3,train,True,290,ok
292,data/images/stl10/train/horse/horse_000292.jpg,horse,6,train,True,291,ok
293,data/images/stl10/train/bird/bird_000293.jpg,bird,1,train,True,292,ok
294,data/images/stl10/train/deer/deer_000294.jpg,deer,4,train,True,293,ok
295,data/images/stl10/train/horse/horse_000295.jpg,horse,6,train,True,294,ok
296,data/images/stl10/train/monkey/monkey_000296.jpg,monkey,7,train,True,295,ok
297,data/images/stl10/train/airplane/airplane_000297.jpg,airplane,0,train,True,296,ok
298,data/images/stl10/train/deer/deer_000298.jpg,deer,4,train,True,297,ok
299,data/images/stl10/train/dog/dog_000299.jpg,dog,5,train,True,298,ok
300,data/images/stl10/train/ship/ship_000300.jpg,ship,8,train,True,299,ok
301,data/images/stl10/train/airplane/airplane_000301.jpg,airplane,0,train,True,300,ok
302,data/images/stl10/train/car/car_000302.jpg,car,2,train,True,301,ok
303,data/images/stl10/train/cat/cat_000303.jpg,cat,3,train,True,302,ok
304,data/images/stl10/train/car/car_000304.jpg,car,2,train,True,303,ok
305,data/images/stl10/train/car/car_000305.jpg,car,2,train,True,304,ok
306,data/images/stl10/train/dog/dog_000306.jpg,dog,5,train,True,305,ok
307,data/images/stl10/train/truck/truck_000307.jpg,truck,9,train,True,306,ok
308,data/images/stl10/train/car/car_000308.jpg,car,2,train,True,307,ok
309,data/images/stl10/train/horse/horse_000309.jpg,horse,6,train,True,308,ok
310,data/images/stl10/train/cat/cat_000310.jpg,cat,3,train,True,309,ok
311,data/images/stl10/train/bird/bird_000311.jpg,bird,1,train,True,310,ok
312,data/images/stl10/train/ship/ship_000312.jpg,ship,8,train,True,311,ok
313,data/images/stl10/train/monkey/monkey_000313.jpg,monkey,7,train,True,312,ok
314,data/images/stl10/train/dog/dog_000314.jpg,dog,5,train,True,313,ok
315,data/images/stl10/train/ship/ship_000315.jpg,ship,8,train,True,314,ok
316,data/images/stl10/train/dog/dog_000316.jpg,dog,5,train,True,315,ok
317,data/images/stl10/train/dog/dog_000317.jpg,dog,5,train,True,316,ok
318,data/images/stl10/train/dog/dog_000318.jpg,dog,5,train,True,317,ok
319,data/images/stl10/train/horse/horse_000319.jpg,horse,6,train,True,318,ok
320,data/images/stl10/train/truck/truck_000320.jpg,truck,9,train,True,319,ok
321,data/images/stl10/train/ship/ship_000321.jpg,ship,8,train,True,320,ok
322,data/images/stl10/train/bird/bird_000322.jpg,bird,1,train,True,321,ok
323,data/images/stl10/train/dog/dog_000323.jpg,dog,5,train,True,322,ok
324,data/images/stl10/train/deer/deer_000324.jpg,deer,4,train,True,323,ok
325,data/images/stl10/train/airplane/airplane_000325.jpg,airplane,0,train,True,324,ok
326,data/images/stl10/train/cat/cat_000326.jpg,cat,3,train,True,325,ok
327,data/images/stl10/train/cat/cat_000327.jpg,cat,3,train,True,326,ok
328,data/images/stl10/train/cat/cat_000328.jpg,cat,3,train,True,327,ok
329,data/images/stl10/train/airplane/airplane_000329.jpg,airplane,0,train,True,328,ok
330,data/images/stl10/train/dog/dog_000330.jpg,dog,5,train,True,329,ok
331,data/images/stl10/train/airplane/airplane_000331.jpg,airplane,0,train,True,330,ok
332,data/images/stl10/train/truck/truck_000332.jpg,truck,9,train,True,331,ok
333,data/images/stl10/train/car/car_000333.jpg,car,2,train,True,332,ok
334,data/images/stl10/train/airplane/airplane_000334.jpg,airplane,0,train,True,333,ok
335,data/images/stl10/train/horse/horse_000335.jpg,horse,6,train,True,334,ok
336,data/images/stl10/train/bird/bird_000336.jpg,bird,1,train,True,335,ok
337,data/images/stl10/train/car/car_000337.jpg,car,2,train,True,336,ok
338,data/images/stl10/train/deer/deer_000338.jpg,deer,4,train,True,337,ok
339,data/images/stl10/train/monkey/monkey_000339.jpg,monkey,7,train,True,338,ok
340,data/images/stl10/train/bird/bird_000340.jpg,bird,1,train,True,339,ok
341,data/images/stl10/train/airplane/airplane_000341.jpg,airplane,0,train,True,340,ok
342,data/images/stl10/train/ship/ship_000342.jpg,ship,8,train,True,341,ok
343,data/images/stl10/train/ship/ship_000343.jpg,ship,8,train,True,342,ok
344,data/images/stl10/train/airplane/airplane_000344.jpg,airplane,0,train,True,343,ok
345,data/images/stl10/train/airplane/airplane_000345.jpg,airplane,0,train,True,344,ok
346,data/images/stl10/train/cat/cat_000346.jpg,cat,3,train,True,345,ok
347,data/images/stl10/train/ship/ship_000347.jpg,ship,8,train,True,346,ok
348,data/images/stl10/train/cat/cat_000348.jpg,cat,3,train,True,347,ok
349,data/images/stl10/train/airplane/airplane_000349.jpg,airplane,0,train,True,348,ok
350,data/images/stl10/train/cat/cat_000350.jpg,cat,3,train,True,349,ok
351,data/images/stl10/train/ship/ship_000351.jpg,ship,8,train,True,350,ok
352,data/images/stl10/train/car/car_000352.jpg,car,2,train,True,351,ok
353,data/images/stl10/train/horse/horse_000353.jpg,horse,6,train,True,352,ok
354,data/images/stl10/train/monkey/monkey_000354.jpg,monkey,7,train,True,353,ok
